assessment_type,parameter_prescribing_txt_id,parameter_type,schedule_code
"IMMEDIATE","25630","CLINICAL_PATIENT","4535"
"IMMEDIATE","25632","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25633","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25658","CLINICAL_PATIENT","4535"
"IMMEDIATE","25662","CLINICAL_PATIENT","4535"
"IMMEDIATE","25663","CLINICAL_PATIENT","4535"
"IMMEDIATE","25664","CLINICAL_PATIENT","4535"
"IMMEDIATE","25665","CLINICAL_PATIENT","4535"
"IMMEDIATE","25668","CLINICAL_PATIENT","4535"
"IMMEDIATE","25671","CLINICAL_PATIENT","4535"
"IMMEDIATE","25696","CLINICAL_PATIENT","4535"
"IMMEDIATE","25724","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25740","CLINICAL_PATIENT","4535"
"IMMEDIATE","25741","CLINICAL_PATIENT","4535"
"IMMEDIATE","25748","CLINICAL_PATIENT","4535"
"IMMEDIATE","25749","CLINICAL_PATIENT","4535"
"IMMEDIATE","25750","CLINICAL_PATIENT","4535"
"IMMEDIATE","25751","CLINICAL_PATIENT","4535"
"IMMEDIATE","25831","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25847","CLINICAL_PATIENT","4535"
"IMMEDIATE","25849","CLINICAL_PATIENT","4535"
"IMMEDIATE","25851","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25872","CLINICAL_PATIENT","4535"
"IMMEDIATE","25913","CLINICAL_PATIENT","4535"
"IMMEDIATE","25915","CLINICAL_PATIENT","4535"
"IMMEDIATE","25918","CLINICAL_PATIENT","4535"
"IMMEDIATE","25920","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","25972","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25997","CLINICAL_TREATMENT","4535"
"IMMEDIATE","25999","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26001","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26010","CLINICAL_PATIENT","4535"
"IMMEDIATE","26012","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26017","CLINICAL_CONDITION","4535"
"IMMEDIATE","26074","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26077","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26078","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26082","POPULATION_AGE","4535"
"IMMEDIATE","26160","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26161","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26162","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26163","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26274","CLINICAL_PATIENT","4535"
"IMMEDIATE","26332","CLINICAL_PATIENT","4535"
"IMMEDIATE","26353","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26355","CLINICAL_PATIENT","4535"
"IMMEDIATE","26361","POPULATION_AGE","4535"
"IMMEDIATE","26362","POPULATION_AGE","4535"
"IMMEDIATE","26363","POPULATION_AGE","4535"
"IMMEDIATE","26366","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26372","CLINICAL_CONDITION","4535"
"IMMEDIATE","26374","CLINICAL_PATIENT","4535"
"IMMEDIATE","26375","CLINICAL_PATIENT","4535"
"IMMEDIATE","26376","CLINICAL_PATIENT","4535"
"IMMEDIATE","26381","CLINICAL_PATIENT","4535"
"IMMEDIATE","26391","CLINICAL_PATIENT","4535"
"IMMEDIATE","26392","CLINICAL_PATIENT","4535"
"IMMEDIATE","26396","CLINICAL_PATIENT","4535"
"IMMEDIATE","26397","CLINICAL_PATIENT","4535"
"IMMEDIATE","26438","CLINICAL_CONDITION","4535"
"IMMEDIATE","26444","CLINICAL_CONDITION","4535"
"IMMEDIATE","26445","CLINICAL_CONDITION","4535"
"IMMEDIATE","26447","CLINICAL_PATIENT","4535"
"IMMEDIATE","26449","CLINICAL_PATIENT","4535"
"IMMEDIATE","26450","CLINICAL_PATIENT","4535"
"IMMEDIATE","26466","CLINICAL_PATIENT","4535"
"IMMEDIATE","26467","CLINICAL_PATIENT","4535"
"IMMEDIATE","26469","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26470","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26472","CLINICAL_PATIENT","4535"
"IMMEDIATE","26474","CLINICAL_PATIENT","4535"
"IMMEDIATE","26478","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26480","CLINICAL_PATIENT","4535"
"IMMEDIATE","26481","CLINICAL_PATIENT","4535"
"IMMEDIATE","26483","CLINICAL_PATIENT","4535"
"IMMEDIATE","26484","CLINICAL_PATIENT","4535"
"IMMEDIATE","26486","CLINICAL_CONDITION","4535"
"IMMEDIATE","26488","CLINICAL_PATIENT","4535"
"IMMEDIATE","26490","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26511","CLINICAL_PATIENT","4535"
"IMMEDIATE","26513","CLINICAL_PATIENT","4535"
"IMMEDIATE","26515","CLINICAL_PATIENT","4535"
"IMMEDIATE","26517","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26519","CLINICAL_PATIENT","4535"
"IMMEDIATE","26521","CLINICAL_CONDITION","4535"
"IMMEDIATE","26528","CLINICAL_PATIENT","4535"
"IMMEDIATE","26529","CLINICAL_PATIENT","4535"
"IMMEDIATE","26531","CLINICAL_PATIENT","4535"
"IMMEDIATE","26550","CLINICAL_PATIENT","4535"
"IMMEDIATE","26573","CLINICAL_CONDITION","4535"
"IMMEDIATE","26574","CLINICAL_CONDITION","4535"
"IMMEDIATE","26579","CLINICAL_CONDITION","4535"
"IMMEDIATE","26585","CLINICAL_CONDITION","4535"
"IMMEDIATE","26587","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26590","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26591","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26595","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26610","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26623","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26627","CLINICAL_CONDITION","4535"
"IMMEDIATE","26638","CLINICAL_PATIENT","4535"
"IMMEDIATE","26647","CLINICAL_PATIENT","4535"
"IMMEDIATE","26655","CLINICAL_PATIENT","4535"
"IMMEDIATE","26673","CLINICAL_PATIENT","4535"
"IMMEDIATE","26678","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26684","CLINICAL_PATIENT","4535"
"IMMEDIATE","26692","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","26698","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","26711","CLINICAL_PATIENT","4535"
"IMMEDIATE","26713","CLINICAL_PATIENT","4535"
"IMMEDIATE","26714","CLINICAL_PATIENT","4535"
"IMMEDIATE","26716","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26718","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26719","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26721","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26723","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26725","POPULATION_OTHER","4535"
"IMMEDIATE","26727","CLINICAL_PATIENT","4535"
"IMMEDIATE","26772","CLINICAL_PATIENT","4535"
"IMMEDIATE","26774","CLINICAL_PATIENT","4535"
"IMMEDIATE","26793","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26794","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26835","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26836","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26837","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","26839","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26841","CLINICAL_PATIENT","4535"
"IMMEDIATE","26842","CLINICAL_PATIENT","4535"
"IMMEDIATE","26843","CLINICAL_PATIENT","4535"
"IMMEDIATE","26844","CLINICAL_PATIENT","4535"
"IMMEDIATE","26859","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26865","CLINICAL_PATIENT","4535"
"IMMEDIATE","26867","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26900","CLINICAL_PATIENT","4535"
"IMMEDIATE","26901","CLINICAL_PATIENT","4535"
"IMMEDIATE","26910","CLINICAL_PATIENT","4535"
"IMMEDIATE","26920","CLINICAL_CONDITION","4535"
"IMMEDIATE","26921","CLINICAL_TREATMENT","4535"
"IMMEDIATE","26923","CLINICAL_PATIENT","4535"
"IMMEDIATE","26930","CLINICAL_PATIENT","4535"
"IMMEDIATE","26932","CLINICAL_PATIENT","4535"
"IMMEDIATE","26933","CLINICAL_PATIENT","4535"
"IMMEDIATE","26934","CLINICAL_PATIENT","4535"
"IMMEDIATE","26941","CLINICAL_PATIENT","4535"
"IMMEDIATE","26970","CLINICAL_PATIENT","4535"
"IMMEDIATE","26975","CLINICAL_PATIENT","4535"
"IMMEDIATE","27000","CLINICAL_PATIENT","4535"
"IMMEDIATE","27008","CLINICAL_PATIENT","4535"
"IMMEDIATE","27034","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27052","CLINICAL_PATIENT","4535"
"IMMEDIATE","27054","CLINICAL_PATIENT","4535"
"IMMEDIATE","27056","CLINICAL_PATIENT","4535"
"IMMEDIATE","27058","CLINICAL_CONDITION","4535"
"IMMEDIATE","27059","CLINICAL_CONDITION","4535"
"IMMEDIATE","27072","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27074","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27076","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27082","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27085","CLINICAL_PATIENT","4535"
"IMMEDIATE","27088","CLINICAL_PATIENT","4535"
"IMMEDIATE","27089","CLINICAL_PATIENT","4535"
"IMMEDIATE","27090","CLINICAL_PATIENT","4535"
"IMMEDIATE","27151","CLINICAL_PATIENT","4535"
"IMMEDIATE","27153","CLINICAL_PATIENT","4535"
"IMMEDIATE","27155","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27160","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27165","CLINICAL_PATIENT","4535"
"IMMEDIATE","27171","CLINICAL_PATIENT","4535"
"IMMEDIATE","27174","CLINICAL_PATIENT","4535"
"IMMEDIATE","27175","CLINICAL_PATIENT","4535"
"IMMEDIATE","27181","CLINICAL_PATIENT","4535"
"IMMEDIATE","27182","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27227","CLINICAL_PATIENT","4535"
"IMMEDIATE","27229","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27231","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27233","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27237","CLINICAL_PATIENT","4535"
"IMMEDIATE","27239","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27241","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27243","POPULATION_AGE","4535"
"IMMEDIATE","27247","POPULATION_OTHER","4535"
"IMMEDIATE","27249","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27269","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27270","CLINICAL_PATIENT","4535"
"IMMEDIATE","27271","CLINICAL_PATIENT","4535"
"IMMEDIATE","27272","CLINICAL_PATIENT","4535"
"IMMEDIATE","27273","CLINICAL_PATIENT","4535"
"IMMEDIATE","27283","CLINICAL_PATIENT","4535"
"IMMEDIATE","27319","CLINICAL_CONDITION","4535"
"IMMEDIATE","27320","CLINICAL_PATIENT","4535"
"IMMEDIATE","27322","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27338","CLINICAL_PATIENT","4535"
"IMMEDIATE","27339","CLINICAL_PATIENT","4535"
"IMMEDIATE","27344","CLINICAL_PATIENT","4535"
"IMMEDIATE","27345","CLINICAL_PATIENT","4535"
"IMMEDIATE","27346","CLINICAL_PATIENT","4535"
"IMMEDIATE","27349","CLINICAL_PATIENT","4535"
"IMMEDIATE","27351","CLINICAL_PATIENT","4535"
"IMMEDIATE","27358","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27359","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27378","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27380","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27387","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27405","CLINICAL_PATIENT","4535"
"IMMEDIATE","27416","CLINICAL_PATIENT","4535"
"IMMEDIATE","27417","CLINICAL_PATIENT","4535"
"IMMEDIATE","27420","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27421","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27432","CLINICAL_PATIENT","4535"
"IMMEDIATE","27437","CLINICAL_PATIENT","4535"
"IMMEDIATE","27439","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27480","CLINICAL_PATIENT","4535"
"IMMEDIATE","27482","CLINICAL_PATIENT","4535"
"IMMEDIATE","27488","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27489","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27491","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27493","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27494","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27496","CLINICAL_PATIENT","4535"
"IMMEDIATE","27502","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27504","CLINICAL_PATIENT","4535"
"IMMEDIATE","27505","CLINICAL_PATIENT","4535"
"IMMEDIATE","27507","CLINICAL_PATIENT","4535"
"IMMEDIATE","27509","CLINICAL_PATIENT","4535"
"IMMEDIATE","27510","CLINICAL_PATIENT","4535"
"IMMEDIATE","27511","CLINICAL_PATIENT","4535"
"IMMEDIATE","27519","CLINICAL_PATIENT","4535"
"IMMEDIATE","27522","CLINICAL_CONDITION","4535"
"IMMEDIATE","27524","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27534","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27540","CLINICAL_CONDITION","4535"
"IMMEDIATE","27542","CLINICAL_PATIENT","4535"
"IMMEDIATE","27559","CLINICAL_PATIENT","4535"
"IMMEDIATE","27579","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27582","CLINICAL_PATIENT","4535"
"IMMEDIATE","27586","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27590","CLINICAL_PATIENT","4535"
"IMMEDIATE","27592","CLINICAL_PATIENT","4535"
"IMMEDIATE","27597","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27599","CLINICAL_PATIENT","4535"
"IMMEDIATE","27603","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27610","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27611","CLINICAL_PATIENT","4535"
"IMMEDIATE","27645","CLINICAL_PATIENT","4535"
"IMMEDIATE","27650","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27652","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27657","CLINICAL_PATIENT","4535"
"IMMEDIATE","27659","CLINICAL_PATIENT","4535"
"IMMEDIATE","27662","CLINICAL_PATIENT","4535"
"IMMEDIATE","27685","CLINICAL_PATIENT","4535"
"IMMEDIATE","27722","CLINICAL_PATIENT","4535"
"IMMEDIATE","27760","CLINICAL_PATIENT","4535"
"IMMEDIATE","27762","CLINICAL_PATIENT","4535"
"IMMEDIATE","27764","CLINICAL_CONDITION","4535"
"IMMEDIATE","27766","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27768","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27770","POPULATION_AGE","4535"
"IMMEDIATE","27775","CLINICAL_CONDITION","4535"
"IMMEDIATE","27777","CLINICAL_CONDITION","4535"
"IMMEDIATE","27781","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27799","CLINICAL_PATIENT","4535"
"IMMEDIATE","27802","CLINICAL_PATIENT","4535"
"IMMEDIATE","27805","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27821","CLINICAL_PATIENT","4535"
"IMMEDIATE","27848","CLINICAL_PATIENT","4535"
"IMMEDIATE","27850","CLINICAL_PATIENT","4535"
"IMMEDIATE","27868","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27869","CLINICAL_PATIENT","4535"
"IMMEDIATE","27873","CLINICAL_PATIENT","4535"
"IMMEDIATE","27878","CLINICAL_CONDITION","4535"
"IMMEDIATE","27879","CLINICAL_CONDITION","4535"
"IMMEDIATE","27881","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27883","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27888","CLINICAL_PATIENT","4535"
"IMMEDIATE","27894","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27896","CLINICAL_TREATMENT","4535"
"IMMEDIATE","27899","CLINICAL_PATIENT","4535"
"IMMEDIATE","27911","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27944","POPULATION_AGE","4535"
"IMMEDIATE","27945","POPULATION_AGE","4535"
"IMMEDIATE","27947","POPULATION_AGE","4535"
"IMMEDIATE","27948","POPULATION_AGE","4535"
"IMMEDIATE","27956","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","27958","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27960","CLINICAL_CONDITION","4535"
"IMMEDIATE","27962","CLINICAL_CONDITION","4535"
"IMMEDIATE","27965","CLINICAL_PATIENT","4535"
"IMMEDIATE","27967","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","27981","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28019","CLINICAL_PATIENT","4535"
"IMMEDIATE","28040","CLINICAL_PATIENT","4535"
"IMMEDIATE","28041","CLINICAL_PATIENT","4535"
"IMMEDIATE","28048","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28051","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28053","CLINICAL_CONDITION","4535"
"IMMEDIATE","28055","CLINICAL_PATIENT","4535"
"IMMEDIATE","28057","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28060","CLINICAL_PATIENT","4535"
"IMMEDIATE","28062","CLINICAL_PATIENT","4535"
"IMMEDIATE","28064","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28068","CLINICAL_PATIENT","4535"
"IMMEDIATE","28070","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28075","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28079","CLINICAL_CONDITION","4535"
"IMMEDIATE","28081","CLINICAL_CONDITION","4535"
"IMMEDIATE","28082","CLINICAL_CONDITION","4535"
"IMMEDIATE","28084","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28089","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28103","CLINICAL_PATIENT","4535"
"IMMEDIATE","28119","CLINICAL_PATIENT","4535"
"IMMEDIATE","28121","CLINICAL_PATIENT","4535"
"IMMEDIATE","28139","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28141","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28142","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28143","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28145","CLINICAL_PATIENT","4535"
"IMMEDIATE","28147","CLINICAL_PATIENT","4535"
"IMMEDIATE","28149","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28151","CLINICAL_PATIENT","4535"
"IMMEDIATE","28152","CLINICAL_PATIENT","4535"
"IMMEDIATE","28154","CLINICAL_CONDITION","4535"
"IMMEDIATE","28156","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28161","CLINICAL_PATIENT","4535"
"IMMEDIATE","28164","CLINICAL_CONDITION","4535"
"IMMEDIATE","28165","CLINICAL_CONDITION","4535"
"IMMEDIATE","28167","CLINICAL_PATIENT","4535"
"IMMEDIATE","28169","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28171","CLINICAL_PATIENT","4535"
"IMMEDIATE","28172","CLINICAL_PATIENT","4535"
"IMMEDIATE","28175","CLINICAL_CONDITION","4535"
"IMMEDIATE","28176","CLINICAL_CONDITION","4535"
"IMMEDIATE","28199","CLINICAL_PATIENT","4535"
"IMMEDIATE","28201","CLINICAL_PATIENT","4535"
"IMMEDIATE","28220","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28222","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28225","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28226","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28228","CLINICAL_PATIENT","4535"
"IMMEDIATE","28229","CLINICAL_PATIENT","4535"
"IMMEDIATE","28239","CLINICAL_PATIENT","4535"
"IMMEDIATE","28240","CLINICAL_PATIENT","4535"
"IMMEDIATE","28242","CLINICAL_PATIENT","4535"
"IMMEDIATE","28243","CLINICAL_PATIENT","4535"
"IMMEDIATE","28248","CLINICAL_PATIENT","4535"
"IMMEDIATE","28250","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28276","CLINICAL_PATIENT","4535"
"IMMEDIATE","28278","CLINICAL_PATIENT","4535"
"IMMEDIATE","28279","CLINICAL_PATIENT","4535"
"IMMEDIATE","28281","CLINICAL_PATIENT","4535"
"IMMEDIATE","28282","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28284","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28303","CLINICAL_CONDITION","4535"
"IMMEDIATE","28304","CLINICAL_CONDITION","4535"
"IMMEDIATE","28305","CLINICAL_CONDITION","4535"
"IMMEDIATE","28307","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28309","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28310","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28312","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28314","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28317","CLINICAL_PATIENT","4535"
"IMMEDIATE","28319","CLINICAL_PATIENT","4535"
"IMMEDIATE","28321","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28340","CLINICAL_PATIENT","4535"
"IMMEDIATE","28342","CLINICAL_PATIENT","4535"
"IMMEDIATE","28344","CLINICAL_PATIENT","4535"
"IMMEDIATE","28346","CLINICAL_PATIENT","4535"
"IMMEDIATE","28347","CLINICAL_PATIENT","4535"
"IMMEDIATE","28348","CLINICAL_PATIENT","4535"
"IMMEDIATE","28349","CLINICAL_PATIENT","4535"
"IMMEDIATE","28350","CLINICAL_CONDITION","4535"
"IMMEDIATE","28352","CLINICAL_PATIENT","4535"
"IMMEDIATE","28353","CLINICAL_PATIENT","4535"
"IMMEDIATE","28354","CLINICAL_CONDITION","4535"
"IMMEDIATE","28356","CLINICAL_PATIENT","4535"
"IMMEDIATE","28359","CLINICAL_PATIENT","4535"
"IMMEDIATE","28363","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28364","CLINICAL_CONDITION","4535"
"IMMEDIATE","28366","CLINICAL_PATIENT","4535"
"IMMEDIATE","28368","CLINICAL_PATIENT","4535"
"IMMEDIATE","28371","CLINICAL_CONDITION","4535"
"IMMEDIATE","28374","CLINICAL_CONDITION","4535"
"IMMEDIATE","28381","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28385","CLINICAL_PATIENT","4535"
"IMMEDIATE","28387","CLINICAL_PATIENT","4535"
"IMMEDIATE","28393","CLINICAL_PATIENT","4535"
"IMMEDIATE","28397","CLINICAL_PATIENT","4535"
"IMMEDIATE","28399","CLINICAL_PATIENT","4535"
"IMMEDIATE","28402","CLINICAL_PATIENT","4535"
"IMMEDIATE","28404","CLINICAL_PATIENT","4535"
"IMMEDIATE","28406","CLINICAL_PATIENT","4535"
"IMMEDIATE","28407","CLINICAL_PATIENT","4535"
"IMMEDIATE","28409","CLINICAL_PATIENT","4535"
"IMMEDIATE","28410","CLINICAL_PATIENT","4535"
"IMMEDIATE","28414","CLINICAL_PATIENT","4535"
"IMMEDIATE","28416","CLINICAL_PATIENT","4535"
"IMMEDIATE","28420","CLINICAL_PATIENT","4535"
"IMMEDIATE","28422","CLINICAL_PATIENT","4535"
"IMMEDIATE","28424","CLINICAL_PATIENT","4535"
"IMMEDIATE","28426","CLINICAL_PATIENT","4535"
"IMMEDIATE","28428","CLINICAL_PATIENT","4535"
"IMMEDIATE","28430","CLINICAL_PATIENT","4535"
"IMMEDIATE","28431","CLINICAL_PATIENT","4535"
"IMMEDIATE","28432","CLINICAL_PATIENT","4535"
"IMMEDIATE","28433","CLINICAL_PATIENT","4535"
"IMMEDIATE","28434","CLINICAL_PATIENT","4535"
"IMMEDIATE","28435","CLINICAL_PATIENT","4535"
"IMMEDIATE","28436","CLINICAL_PATIENT","4535"
"IMMEDIATE","28441","CLINICAL_PATIENT","4535"
"IMMEDIATE","28443","CLINICAL_PATIENT","4535"
"IMMEDIATE","28451","CLINICAL_PATIENT","4535"
"IMMEDIATE","28453","CLINICAL_PATIENT","4535"
"IMMEDIATE","28459","CLINICAL_PATIENT","4535"
"IMMEDIATE","28461","CLINICAL_PATIENT","4535"
"IMMEDIATE","28463","CLINICAL_PATIENT","4535"
"IMMEDIATE","28465","CLINICAL_PATIENT","4535"
"IMMEDIATE","28466","CLINICAL_PATIENT","4535"
"IMMEDIATE","28467","CLINICAL_PATIENT","4535"
"IMMEDIATE","28468","CLINICAL_PATIENT","4535"
"IMMEDIATE","28469","CLINICAL_PATIENT","4535"
"IMMEDIATE","28470","CLINICAL_PATIENT","4535"
"IMMEDIATE","28471","CLINICAL_PATIENT","4535"
"IMMEDIATE","28474","CLINICAL_PATIENT","4535"
"IMMEDIATE","28475","CLINICAL_PATIENT","4535"
"IMMEDIATE","28477","CLINICAL_PATIENT","4535"
"IMMEDIATE","28483","CLINICAL_CONDITION","4535"
"IMMEDIATE","28484","CLINICAL_CONDITION","4535"
"IMMEDIATE","28486","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28492","CLINICAL_PATIENT","4535"
"IMMEDIATE","28493","CLINICAL_PATIENT","4535"
"IMMEDIATE","28494","CLINICAL_PATIENT","4535"
"IMMEDIATE","28497","CLINICAL_CONDITION","4535"
"IMMEDIATE","28504","CLINICAL_PATIENT","4535"
"IMMEDIATE","28505","CLINICAL_PATIENT","4535"
"IMMEDIATE","28519","CLINICAL_PATIENT","4535"
"IMMEDIATE","28521","CLINICAL_CONDITION","4535"
"IMMEDIATE","28523","CLINICAL_CONDITION","4535"
"IMMEDIATE","28525","CLINICAL_PATIENT","4535"
"IMMEDIATE","28526","CLINICAL_PATIENT","4535"
"IMMEDIATE","28528","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28530","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28532","CLINICAL_PATIENT","4535"
"IMMEDIATE","28534","CLINICAL_CONDITION","4535"
"IMMEDIATE","28536","CLINICAL_PATIENT","4535"
"IMMEDIATE","28538","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28540","CLINICAL_PATIENT","4535"
"IMMEDIATE","28548","CLINICAL_PATIENT","4535"
"IMMEDIATE","28554","CLINICAL_PATIENT","4535"
"IMMEDIATE","28557","CLINICAL_PATIENT","4535"
"IMMEDIATE","28561","CLINICAL_PATIENT","4535"
"IMMEDIATE","28564","CLINICAL_PATIENT","4535"
"IMMEDIATE","28566","CLINICAL_PATIENT","4535"
"IMMEDIATE","28568","CLINICAL_PATIENT","4535"
"IMMEDIATE","28571","CLINICAL_PATIENT","4535"
"IMMEDIATE","28574","CLINICAL_PATIENT","4535"
"IMMEDIATE","28579","CLINICAL_PATIENT","4535"
"IMMEDIATE","28581","CLINICAL_PATIENT","4535"
"IMMEDIATE","28586","CLINICAL_PATIENT","4535"
"IMMEDIATE","28588","CLINICAL_PATIENT","4535"
